time,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,electricity,wind_speed
21/03/2019 21:00,0.0101,21.329,0,0,0.208,1.0509,0.049,4.674
21/03/2019 22:00,0.0087,20.818,0,0,0.2579,1.0517,0.046,4.603
21/03/2019 23:00,0.008,20.331,0,0,0.2944,1.0525,0.046,4.602
22/03/2019 00:00,0.0067,19.922,0,0,0.303,1.0534,0.05,4.682
22/03/2019 01:00,0.0039,19.526,0,0,0.2932,1.0542,0.06,4.875
22/03/2019 02:00,0.002,19.212,0,0,0.2639,1.0551,0.076,5.161
22/03/2019 03:00,0.0013,19.26,24.3423,57.5426,0.2168,1.0563,0.087,5.32
22/03/2019 04:00,0.0014,21.918,223.6864,365.2854,0.1868,1.0547,0.068,5.023
22/03/2019 05:00,0.0016,25.678,482.1778,680.4776,0.1771,1.0459,0.087,5.328
22/03/2019 06:00,0.0016,28.991,717.3183,949.4331,0.2165,1.0378,0.033,4.284
22/03/2019 07:00,0.0015,31.381,900.6959,1153.7987,0.3266,1.0316,0.001,2.374
22/03/2019 08:00,0.0016,33.054,1015.916,1279.674,0.5125,1.0267,0,0.409
22/03/2019 09:00,0.002,34.134,1044.314,1318.4754,0.6348,1.0228,0,0.043
22/03/2019 10:00,0.0025,34.623,987.6033,1267.5534,0.5824,1.0199,0,0.728
22/03/2019 11:00,0.0028,34.525,855.028,1130.4242,0.612,1.0184,0,1.606
22/03/2019 12:00,0.0031,33.805,651.3637,916.4441,0.791,1.0185,0.001,2.459
22/03/2019 13:00,0.0036,32.433,423.0872,640.2103,0.8665,1.0208,0.052,4.724
22/03/2019 14:00,0.0033,30.281,178.2724,320.5364,0.9054,1.0254,0.115,5.71
22/03/2019 15:00,0.0103,27.195,12.5471,34.1752,0.9116,1.0328,0.087,5.333
22/03/2019 16:00,0.0207,24.927,0,0,0.8716,1.0408,0.106,5.596
22/03/2019 17:00,0.0205,23.466,0,0,0.7483,1.0465,0.136,5.978
22/03/2019 18:00,0.0102,22.416,0,0,0.5991,1.0504,0.132,5.935
22/03/2019 19:00,0.005,21.667,0,0,0.5401,1.0527,0.137,6.001
22/03/2019 20:00,0.0021,21.11,0,0,0.5328,1.0539,0.087,5.336
22/03/2019 21:00,6.00E-04,20.662,0,0,0.515,1.054,0.06,4.891
22/03/2019 22:00,2.00E-04,20.228,0,0,0.5421,1.0536,0.041,4.489
22/03/2019 23:00,4.00E-04,19.866,0,0,0.5785,1.0535,0.034,4.341
23/03/2019 00:00,5.00E-04,19.573,0,0,0.5758,1.0539,0.047,4.62
23/03/2019 01:00,2.00E-04,19.307,0,0,0.4734,1.0549,0.075,5.14
23/03/2019 02:00,2.00E-04,19.03,0,0,0.2711,1.0563,0.108,5.634
23/03/2019 03:00,4.00E-04,19.057,23.5639,58.9638,0.1965,1.0579,0.129,5.897
23/03/2019 04:00,6.00E-04,21.418,215.6127,367.5895,0.1206,1.0562,0.119,5.775
23/03/2019 05:00,0.001,24.992,479.7668,682.6074,0.095,1.0479,0.123,5.829
23/03/2019 06:00,0.0012,28.306,714.6483,951.3524,0.1067,1.0397,0.057,4.815
23/03/2019 07:00,0.002,30.763,895.6347,1155.5625,0.1353,1.0333,0.001,2.477
23/03/2019 08:00,0.0028,32.549,1005.0978,1281.3593,0.1854,1.028,0,0.13
23/03/2019 09:00,0.0038,33.721,1027.4152,1320.1016,0.3024,1.0237,0,0.132
23/03/2019 10:00,0.0046,34.35,979.3983,1269.2752,0.6553,1.0203,0,1.236
23/03/2019 11:00,0.0055,34.363,842.7325,1132.2353,0.8386,1.0182,0,1.608
23/03/2019 12:00,0.0065,33.815,640.6899,918.3539,0.8967,1.0176,0,2.016
23/03/2019 13:00,0.0067,32.754,409.793,642.3054,0.9066,1.0186,0.003,2.934
23/03/2019 14:00,0.0062,31.055,173.6648,322.8472,0.903,1.0215,0.05,4.695
23/03/2019 15:00,0.0048,28.165,12.7476,35.2742,0.9081,1.0272,0.049,4.653
23/03/2019 16:00,0.0048,26.144,0,0,0.8792,1.0341,0.028,4.151
23/03/2019 17:00,0.0047,24.932,0,0,0.7959,1.0392,0.013,3.656
23/03/2019 18:00,0.0019,24.019,0,0,0.738,1.0421,0.013,3.655
23/03/2019 19:00,6.00E-04,23.342,0,0,0.7158,1.0436,0.017,3.799
23/03/2019 20:00,3.00E-04,22.674,0,0,0.6992,1.0442,0.018,3.846
23/03/2019 21:00,3.00E-04,22.099,0,0,0.6302,1.0444,0.023,4.025
23/03/2019 22:00,3.00E-04,21.619,0,0,0.5713,1.0445,0.036,4.374
23/03/2019 23:00,3.00E-04,21.113,0,0,0.5223,1.0448,0.037,4.398
24/03/2019 00:00,3.00E-04,20.681,0,0,0.5853,1.0452,0.019,3.889
24/03/2019 01:00,5.00E-04,20.338,0,0,0.6983,1.0455,0.008,3.34
24/03/2019 02:00,6.00E-04,20.031,0,0,0.7611,1.046,0.006,3.237
24/03/2019 03:00,5.00E-04,20.137,26.5606,60.39,0.8085,1.0467,0.008,3.367
24/03/2019 04:00,5.00E-04,23.57,231.7462,369.8673,0.7809,1.045,0.006,3.196
24/03/2019 05:00,3.00E-04,27.638,491.2352,684.6414,0.7448,1.0357,0,1.904
24/03/2019 06:00,2.00E-04,31.16,725.7054,953.214,0.713,1.0274,0,0.878
24/03/2019 07:00,2.00E-04,33.566,908.4895,1157.2634,0.6142,1.0213,0,1.61
24/03/2019 08:00,1.00E-04,35.247,1022.5892,1282.9627,0.4603,1.0164,0,1.96
24/03/2019 09:00,0,36.323,1056.7566,1321.7318,0.618,1.0123,0.001,2.538
24/03/2019 10:00,0,36.901,1010.5617,1270.911,0.8726,1.0089,0.01,3.454
24/03/2019 11:00,0,36.956,886.132,1133.8894,0.9016,1.0067,0.035,4.345
24/03/2019 12:00,1.00E-04,36.463,699.9693,920.2778,0.9029,1.0061,0.061,4.9
24/03/2019 13:00,7.00E-04,35.338,454.5686,644.4104,0.8002,1.0072,0.06,4.881
24/03/2019 14:00,0.0019,33.515,193.1766,325.1585,0.6479,1.0102,0.051,4.711
24/03/2019 15:00,0.001,29.842,14.3019,36.388,0.5111,1.015,0.031,4.265
24/03/2019 16:00,1.00E-04,27.804,0,0,0.5362,1.02,0.012,3.6
24/03/2019 17:00,1.00E-04,26.816,0,0,0.49,1.0234,0.004,3.015
24/03/2019 18:00,4.00E-04,26.111,0,0,0.3512,1.0255,0.004,3.028
24/03/2019 19:00,5.00E-04,25.461,0,0,0.1914,1.0268,0.006,3.244
24/03/2019 20:00,4.00E-04,24.844,0,0,0.1101,1.0278,0.007,3.319
24/03/2019 21:00,4.00E-04,24.252,0,0,0.0665,1.0288,0.006,3.247
24/03/2019 22:00,3.00E-04,23.839,0,0,0.081,1.0301,0.002,2.778
24/03/2019 23:00,2.00E-04,23.48,0,0,0.0566,1.0315,0.001,2.607
25/03/2019 00:00,2.00E-04,23.061,0,0,0.0584,1.0332,0.001,2.623
25/03/2019 01:00,3.00E-04,22.632,0,0,0.143,1.0352,0.001,2.318
25/03/2019 02:00,2.00E-04,22.173,0,0,0.2137,1.0376,0,1.956
25/03/2019 03:00,3.00E-04,21.927,25.13,61.8298,0.2056,1.0399,0,2.219
25/03/2019 04:00,1.00E-04,24.803,219.9187,372.12,0.2157,1.0407,0,2.316
25/03/2019 05:00,1.00E-04,28.341,468.7326,686.666,0.2634,1.0351,0,1.876
25/03/2019 06:00,1.00E-04,31.125,699.0863,955.0719,0.322,1.029,0.008,3.332
25/03/2019 07:00,0,33.084,883.3735,1159.0373,0.3747,1.0244,0.029,4.208
25/03/2019 08:00,0,34.539,1000.8856,1284.5885,0.4315,1.0204,0.071,5.071
25/03/2019 09:00,0,35.424,1046.8422,1323.2687,0.3764,1.0175,0.137,5.997
25/03/2019 10:00,0,35.639,980.067,1272.4576,0.2047,1.0159,0.223,6.918
25/03/2019 11:00,0,35.28,843.2396,1135.7043,0.1504,1.0156,0.289,7.53
25/03/2019 12:00,1.00E-04,34.416,630.3312,922.1268,0.1743,1.0166,0.262,7.28
25/03/2019 13:00,2.00E-04,33.14,399.6625,646.4569,0.2448,1.0188,0.215,6.837
25/03/2019 14:00,0,31.255,162.3982,327.4289,0.4323,1.0223,0.146,6.103
25/03/2019 15:00,0,27.793,11.6298,37.5168,0.4568,1.028,0.087,5.318
25/03/2019 16:00,0,25.758,0,0,0.4627,1.0341,0.076,5.164
25/03/2019 17:00,1.00E-04,24.721,0,0,0.4103,1.0392,0.081,5.237
25/03/2019 18:00,1.00E-04,23.733,0,0,0.288,1.0435,0.05,4.684
25/03/2019 19:00,2.00E-04,22.857,0,0,0.3154,1.047,0.009,3.413
25/03/2019 20:00,4.00E-04,22.175,0,0,0.5616,1.0497,0,2.263
25/03/2019 21:00,5.00E-04,21.521,0,0,0.7034,1.0517,0,1.563
25/03/2019 22:00,0.001,20.938,0,0,0.7355,1.0534,0,1.59
25/03/2019 23:00,0.0027,20.465,0,0,0.5382,1.055,0,1.804
26/03/2019 00:00,0.0014,20.001,0,0,0.1985,1.0564,0,1.936
26/03/2019 01:00,3.00E-04,19.541,0,0,0.0506,1.0576,0,1.972
26/03/2019 02:00,1.00E-04,19.142,0,0,0.0372,1.0586,0,1.894
26/03/2019 03:00,0,18.985,21.5545,63.2862,0.0589,1.0599,0,1.804
26/03/2019 04:00,4.00E-04,21.391,197.7443,374.3344,0.0641,1.0597,0,1.709
26/03/2019 05:00,2.00E-04,24.436,443.1259,688.6905,0.0695,1.0537,0,1.335
26/03/2019 06:00,0,27.211,653.305,956.859,0.1159,1.0472,0,0.893
26/03/2019 07:00,0,29.415,836.5354,1160.636,0.2345,1.0417,0,0.819
26/03/2019 08:00,0,31.149,953.5332,1286.0672,0.4378,1.0366,0,0.885
26/03/2019 09:00,0,32.38,997.9272,1324.7669,0.627,1.0322,0,1.514
26/03/2019 10:00,1.00E-04,32.996,951.9709,1273.9849,0.6997,1.0291,0.002,2.812
26/03/2019 11:00,1.00E-04,32.944,822.3674,1137.2646,0.6425,1.0276,0.022,3.981
26/03/2019 12:00,1.00E-04,32.364,671.7786,923.8695,0.562,1.0278,0.051,4.708
26/03/2019 13:00,1.00E-04,31.061,437.3602,648.4395,0.4729,1.0299,0.082,5.254
26/03/2019 14:00,1.00E-04,28.981,187.9222,329.6752,0.3259,1.0343,0.149,6.142
26/03/2019 15:00,2.00E-04,25.827,14.3244,38.6585,0.1728,1.0409,0.102,5.537
26/03/2019 16:00,6.00E-04,23.592,0,0,0.0848,1.048,0.084,5.282
26/03/2019 17:00,0.001,22.29,0,0,0.0551,1.0534,0.071,5.065
26/03/2019 18:00,7.00E-04,21.355,0,0,0.0422,1.0571,0.045,4.593
26/03/2019 19:00,5.00E-04,20.645,0,0,0.0355,1.0595,0.026,4.11
26/03/2019 20:00,4.00E-04,20.034,0,0,0.0727,1.0612,0.026,4.11
26/03/2019 21:00,2.00E-04,19.471,0,0,0.1184,1.0624,0.034,4.331
26/03/2019 22:00,1.00E-04,18.951,0,0,0.1578,1.0635,0.047,4.624
26/03/2019 23:00,0,18.509,0,0,0.199,1.0647,0.057,4.834
27/03/2019 00:00,0.0034,18.133,0,0,0.1412,1.0659,0.06,4.887
27/03/2019 01:00,0.0041,17.829,0,0,0.0534,1.067,0.063,4.936
27/03/2019 02:00,0.0044,17.58,0,0,0.0538,1.0679,0.066,4.989
27/03/2019 03:00,0.0037,17.706,25.3048,64.7522,0.0522,1.0686,0.073,5.105
27/03/2019 04:00,0.0017,20.183,222.1875,376.5271,0.0239,1.0659,0.061,4.906
27/03/2019 05:00,0.0021,23.869,480.5451,690.62,0.025,1.0569,0.062,4.916
27/03/2019 06:00,0.0033,27.234,715.3398,958.5541,0.1647,1.0483,0.019,3.88
27/03/2019 07:00,0.002,29.693,898.4124,1162.1629,0.4641,1.0418,0,1.163
27/03/2019 08:00,0.0012,31.503,1011.8796,1287.5525,0.7255,1.0366,0,0.203
27/03/2019 09:00,0.0024,32.793,1050.2629,1326.1812,0.798,1.0321,0,0.244
27/03/2019 10:00,0.0056,33.458,994.6525,1275.4775,0.8184,1.0288,0,1.228
27/03/2019 11:00,0.0097,33.474,864.3788,1138.8655,0.8177,1.027,0,2.167
27/03/2019 12:00,0.0134,32.848,666.2135,925.6067,0.7918,1.0271,0.004,3.001
27/03/2019 13:00,0.0172,31.504,428.2503,650.3938,0.7509,1.0293,0.049,4.659
27/03/2019 14:00,0.0071,29.346,181.3316,331.9099,0.7261,1.034,0.091,5.381
27/03/2019 15:00,0.0027,26.233,14.1785,39.8116,0.6834,1.0415,0.078,5.186
27/03/2019 16:00,0.0359,23.86,0,0,0.5497,1.0499,0.089,5.363
27/03/2019 17:00,0.093,22.341,0,0,0.3547,1.0561,0.109,5.641
27/03/2019 18:00,0.0976,21.289,0,0,0.2466,1.0603,0.147,6.121
27/03/2019 19:00,0.0971,20.495,0,0,0.1462,1.0629,0.156,6.219
27/03/2019 20:00,0.0611,19.858,0,0,0.103,1.0644,0.14,6.026
27/03/2019 21:00,0.0452,19.362,0,0,0.079,1.0651,0.102,5.541
27/03/2019 22:00,0.0369,18.921,0,0,0.1,1.0656,0.088,5.345
27/03/2019 23:00,0.0259,18.552,0,0,0.1421,1.066,0.098,5.489
28/03/2019 00:00,0.0195,18.18,0,0,0.1893,1.0668,0.109,5.639
28/03/2019 01:00,0.0196,17.871,0,0,0.2293,1.0679,0.115,5.727
28/03/2019 02:00,0.0217,17.62,0,0,0.2933,1.0691,0.122,5.8
28/03/2019 03:00,0.0229,17.659,25.3835,66.2226,0.3664,1.0703,0.117,5.743
28/03/2019 04:00,0.0155,19.766,220.8895,378.714,0.3776,1.0677,0.132,5.933
28/03/2019 05:00,0.0078,23.183,482.2067,692.4995,0.3936,1.0592,0.154,6.201
28/03/2019 06:00,0.0059,26.458,712.9811,960.2068,0.4384,1.0507,0.085,5.284
28/03/2019 07:00,0.0063,28.965,893.7906,1163.6472,0.5509,1.0438,0.021,3.955
28/03/2019 08:00,0.0053,30.85,1006.8554,1288.925,0.7905,1.038,0.001,2.586
28/03/2019 09:00,0.0075,32.204,1051.7267,1327.5346,0.9168,1.0332,0,1.138
28/03/2019 10:00,0.017,32.891,985.7688,1276.8558,0.9349,1.0295,0,0.706
28/03/2019 11:00,0.0351,32.992,860.8157,1140.2669,0.9401,1.0272,0,1.069
28/03/2019 12:00,0.069,32.42,663.1522,927.3175,0.9464,1.0268,0,2.227
28/03/2019 13:00,0.1,31.021,401.5678,652.3378,0.9494,1.0288,0.017,3.797
28/03/2019 14:00,0.0699,28.992,171.368,334.1214,0.9356,1.0331,0.033,4.31
28/03/2019 15:00,0.0285,26.203,14.4545,40.9806,0.8994,1.04,0.03,4.236
28/03/2019 16:00,0.0453,23.995,0,0,0.8537,1.0476,0.039,4.455
28/03/2019 17:00,0.0592,22.563,0,0,0.8325,1.0532,0.037,4.404
28/03/2019 18:00,0.0453,21.615,0,0,0.7797,1.0568,0.037,4.389
28/03/2019 19:00,0.055,20.967,0,0,0.7153,1.0588,0.039,4.461
28/03/2019 20:00,0.1165,20.439,0,0,0.6027,1.0596,0.02,3.91
28/03/2019 21:00,0.1498,19.92,0,0,0.3341,1.0598,0.016,3.776
28/03/2019 22:00,0.1858,19.393,0,0,0.1904,1.0601,0.012,3.585
28/03/2019 23:00,0.1822,18.937,0,0,0.1718,1.0605,0.01,3.497
29/03/2019 00:00,0.1335,18.541,0,0,0.1979,1.061,0.012,3.57
29/03/2019 01:00,0.0341,18.198,0,0,0.2398,1.0617,0.017,3.793
29/03/2019 02:00,0.0033,17.898,0,0,0.2981,1.0626,0.025,4.087
29/03/2019 03:00,0.0046,18.05,29.5152,67.7113,0.4091,1.0635,0.031,4.254
29/03/2019 04:00,0.0078,20.784,235.7944,380.8572,0.4965,1.0612,0.025,4.096
29/03/2019 05:00,0.0202,24.376,500.1404,694.3797,0.5846,1.0524,0.02,3.91
29/03/2019 06:00,0.023,27.689,732.7403,961.8444,0.6588,1.0438,0.005,3.107
29/03/2019 07:00,0.0202,30.266,911.6053,1165.0864,0.7426,1.0366,0,2.225
29/03/2019 08:00,0.0214,32.161,1020.2743,1290.2741,0.8595,1.0307,0,2.279
29/03/2019 09:00,0.02,33.417,1044.4361,1328.7725,0.9087,1.0261,0.003,2.889
29/03/2019 10:00,0.0306,34.037,983.2611,1278.1099,0.8655,1.0229,0.012,3.575
29/03/2019 11:00,0.0608,34.069,859.616,1141.7339,0.7869,1.0211,0.028,4.161
29/03/2019 12:00,0.0926,33.407,654.5697,928.9798,0.6582,1.0211,0.039,4.463
29/03/2019 13:00,0.1141,32.123,420.0938,654.2247,0.5102,1.0229,0.035,4.357
29/03/2019 14:00,0.0854,30.252,186.7442,336.289,0.3496,1.0265,0.084,5.274
29/03/2019 15:00,0.081,27.114,16.1632,42.1579,0.2179,1.0323,0.047,4.622
29/03/2019 16:00,0.1842,24.927,0,0,0.171,1.0387,0.015,3.719
29/03/2019 17:00,0.2478,23.642,0,0,0.1392,1.0433,0.007,3.3
29/03/2019 18:00,0.207,22.678,0,0,0.0682,1.0464,0.005,3.151
29/03/2019 19:00,0.1031,21.98,0,0,0.0395,1.0483,0.004,3.056
29/03/2019 20:00,0.0374,21.402,0,0,0.0249,1.0493,0.003,2.934
29/03/2019 21:00,0.027,20.871,0,0,0.0141,1.0497,0.002,2.787
29/03/2019 22:00,0.0176,20.478,0,0,0.0151,1.0498,0.001,2.592
29/03/2019 23:00,0.0151,20.168,0,0,0.0155,1.0501,0.001,2.416
30/03/2019 00:00,0.0193,19.891,0,0,0.0125,1.0507,0.001,2.383
30/03/2019 01:00,0.0214,19.605,0,0,0.0151,1.0517,0.001,2.4
30/03/2019 02:00,0.0263,19.314,0,0,0.0171,1.053,0.001,2.384
30/03/2019 03:00,0.0263,19.41,29.7742,69.2068,0.0189,1.0543,0.001,2.453
30/03/2019 04:00,0.0247,22.414,237.6356,382.9852,0.0129,1.0529,0.001,2.433
30/03/2019 05:00,0.0254,26.049,496.9735,696.1964,0.0097,1.0448,0,2.203
30/03/2019 06:00,0.022,29.21,729.0782,963.3962,0.0103,1.0371,0.006,3.188
30/03/2019 07:00,0.0167,31.583,908.4187,1166.4009,0.0125,1.0307,0.017,3.824
30/03/2019 08:00,0.02,33.341,1018.8479,1291.4648,0.0258,1.0254,0.033,4.301
30/03/2019 09:00,0.0203,34.527,1046.6133,1329.9881,0.0648,1.021,0.048,4.645
30/03/2019 10:00,0.0297,35.159,990.9764,1279.381,0.0788,1.0175,0.056,4.799
30/03/2019 11:00,0.0359,35.279,869.5925,1143.1568,0.0677,1.0153,0.05,4.696
30/03/2019 12:00,0.0324,34.871,681.8758,930.5427,0.0739,1.0146,0.035,4.348
30/03/2019 13:00,0.0246,33.942,449.991,656.06,0.0689,1.0151,0.025,4.066
30/03/2019 14:00,0.019,32.391,202.0649,338.4526,0.0522,1.0172,0.027,4.142
30/03/2019 15:00,0.0122,28.857,17.9202,43.3505,0.027,1.0213,0.034,4.34
30/03/2019 16:00,0.0086,26.758,0,0,0.0083,1.0264,0.019,3.88
30/03/2019 17:00,0.0046,25.724,0,0,0.0043,1.0303,0.005,3.171
30/03/2019 18:00,0.0048,24.928,0,0,0.0032,1.0328,0.002,2.663
30/03/2019 19:00,0.0051,24.323,0,0,0.0026,1.0345,0,2.24
30/03/2019 20:00,0.005,23.774,0,0,0.0022,1.0358,0,2.157
30/03/2019 21:00,0.0056,23.261,0,0,0.0023,1.0371,0,2.229
30/03/2019 22:00,0.0045,22.81,0,0,0.0027,1.0383,0,2.199
30/03/2019 23:00,0.0038,22.341,0,0,0.0048,1.0394,0,1.99
31/03/2019 00:00,0.0038,21.825,0,0,0.0065,1.0405,0,1.694
31/03/2019 01:00,0.0049,21.39,0,0,0.0062,1.0416,0,1.499
31/03/2019 02:00,0.0047,21.024,0,0,0.0086,1.0431,0,1.535
31/03/2019 03:00,0.0029,20.95,32.5022,70.7062,0.0061,1.0448,0,2.085
31/03/2019 04:00,0.003,24.205,248.1309,385.0863,3.00E-04,1.0451,0.001,2.519
31/03/2019 05:00,0.003,27.974,509.3472,697.9356,4.00E-04,1.0385,0.006,3.18
31/03/2019 06:00,0.0035,30.677,743.401,964.9276,3.00E-04,1.0326,0.026,4.097
31/03/2019 07:00,0.003,32.578,924.7475,1167.7704,5.00E-04,1.028,0.032,4.27
31/03/2019 08:00,0.0026,34.02,1036.9153,1292.6786,0.0047,1.0239,0.03,4.238
31/03/2019 09:00,0.0029,34.976,1066.9094,1331.1606,0.0179,1.0205,0.049,4.656
31/03/2019 10:00,0.003,35.388,1013.1766,1280.592,0.0587,1.0179,0.053,4.749
31/03/2019 11:00,0.0037,35.218,878.7364,1144.4391,0.1076,1.0167,0.053,4.757
31/03/2019 12:00,0.0082,34.573,695.9931,932.0678,0.1814,1.0167,0.057,4.818
31/03/2019 13:00,0.0253,33.37,453.9166,657.8953,0.2072,1.0182,0.06,4.883
31/03/2019 14:00,0.0397,31.504,196.9164,340.5705,0.1928,1.0216,0.127,5.874
31/03/2019 15:00,0.0411,28.115,16.9108,44.552,0.1192,1.0272,0.115,5.71
31/03/2019 16:00,0.0734,25.998,0,0,0.0864,1.0338,0.056,4.804
31/03/2019 17:00,0.0777,24.843,0,0,0.0838,1.0391,0.026,4.115
31/03/2019 18:00,0.0877,23.962,0,0,0.0575,1.0431,0.014,3.667
31/03/2019 19:00,0.1164,23.137,0,0,0.0371,1.0459,0.006,3.243
31/03/2019 20:00,0.1438,22.215,0,0,0.0285,1.0482,0,2.108
31/03/2019 21:00,0.1613,21.39,0,0,0.0381,1.0502,0,1.928
31/03/2019 22:00,0.217,20.724,0,0,0.025,1.0522,0,1.914
31/03/2019 23:00,0.36,20.235,0,0,0.0684,1.0542,0,1.951
01/04/2019 00:00,0.0927,19.75,0,0,0.1828,1.0566,0,1.839
01/04/2019 01:00,0.1003,19.179,0,0,0.2338,1.0592,0,1.697
01/04/2019 02:00,0.0853,18.426,0,0,0.1636,1.0617,0.001,2.58
01/04/2019 03:00,0.0601,18.216,27.7261,72.2174,0.1304,1.0637,0.012,3.569
01/04/2019 04:00,0.0478,20.663,220.4697,387.1589,0.117,1.0623,0.041,4.489
01/04/2019 05:00,0.0365,23.69,478.2557,699.7248,0.0942,1.0554,0.067,5.008
01/04/2019 06:00,0.028,26.584,711.0963,966.3587,0.1083,1.0482,0.016,3.764
01/04/2019 07:00,0.0302,28.992,891.8053,1169.003,0.174,1.0417,0,1.613
01/04/2019 08:00,0.0329,30.847,1003.1919,1293.7601,0.2255,1.0362,0,0.694
01/04/2019 09:00,0.0352,32.09,1038.6556,1332.228,0.2736,1.0317,0,1.237
01/04/2019 10:00,0.0368,32.681,974.0066,1281.6849,0.3093,1.0284,0,2.24
01/04/2019 11:00,0.0337,32.659,851.4057,1145.7372,0.3505,1.0269,0.006,3.257
01/04/2019 12:00,0.0277,32.017,679.4564,933.5498,0.3266,1.0271,0.018,3.829
01/04/2019 13:00,0.0199,30.767,444.0702,659.6406,0.4218,1.029,0.071,5.066
01/04/2019 14:00,0.0104,28.872,195.0753,342.6766,0.6818,1.0326,0.111,5.673
01/04/2019 15:00,0.0041,26.029,17.2702,45.7637,0.8207,1.0384,0.061,4.904
01/04/2019 16:00,0.0033,23.93,0,0,0.9126,1.045,0.045,4.589
01/04/2019 17:00,0.0018,22.747,0,0,0.9238,1.0497,0.028,4.15
01/04/2019 18:00,8.00E-04,21.865,0,0,0.9093,1.0531,0.014,3.664
01/04/2019 19:00,6.00E-04,21.14,0,0,0.8962,1.0552,0.006,3.254
01/04/2019 20:00,0.0012,20.473,0,0,0.8936,1.0567,0.003,2.952
01/04/2019 21:00,0.0017,19.897,0,0,0.873,1.0576,0.002,2.821
01/04/2019 22:00,0.0019,19.356,0,0,0.6307,1.0584,0.002,2.811
01/04/2019 23:00,0.002,18.873,0,0,0.4776,1.0592,0.002,2.817
02/04/2019 00:00,0.0012,18.448,0,0,0.286,1.0601,0.003,2.961
02/04/2019 01:00,0.001,18.027,0,0,0.1906,1.0616,0.006,3.183
02/04/2019 02:00,9.00E-04,17.62,0,0,0.1468,1.0634,0.009,3.415
02/04/2019 03:00,7.00E-04,17.709,30.3516,73.7424,0.2501,1.0651,0.013,3.631
02/04/2019 04:00,0.0021,20.307,231.7768,389.1936,0.3229,1.063,0.013,3.647
02/04/2019 05:00,0.0039,23.679,492.4515,701.4185,0.262,1.0551,0.008,3.378
02/04/2019 06:00,0.0049,26.819,726.9273,967.7607,0.1957,1.047,0.001,2.335
02/04/2019 07:00,0.0074,29.328,907.2982,1170.1208,0.145,1.0399,0,2.054
02/04/2019 08:00,0.0068,31.238,1017.1741,1294.8075,0.2291,1.0339,0.001,2.628
02/04/2019 09:00,0.0073,32.469,1048.9218,1333.1991,0.4524,1.0292,0.009,3.414
02/04/2019 10:00,0.0071,33.061,992.7683,1282.7963,0.5864,1.0259,0.027,4.144
02/04/2019 11:00,0.0072,33.075,871.7546,1146.8973,0.4746,1.0241,0.045,4.589
02/04/2019 12:00,0.0064,32.49,697.9776,934.9668,0.3527,1.0242,0.051,4.709
02/04/2019 13:00,0.0071,31.216,464.5196,661.3767,0.3808,1.0263,0.049,4.664
02/04/2019 14:00,0.0051,29.24,206.4922,344.7497,0.4449,1.0304,0.116,5.732
02/04/2019 15:00,0.0032,26.185,18.9678,46.9868,0.4686,1.0369,0.111,5.673
02/04/2019 16:00,0.0043,23.898,0,0,0.4763,1.0443,0.059,4.859
02/04/2019 17:00,0.0035,22.594,0,0,0.4645,1.0496,0.023,4.002
02/04/2019 18:00,0.0016,21.565,0,0,0.4407,1.0533,0.007,3.286
02/04/2019 19:00,0.001,20.782,0,0,0.3694,1.0555,0.001,2.593
02/04/2019 20:00,5.00E-04,20.114,0,0,0.2712,1.0567,0,1.769
02/04/2019 21:00,3.00E-04,19.539,0,0,0.1739,1.0572,0,1.738
02/04/2019 22:00,4.00E-04,19.085,0,0,0.1546,1.0574,0,1.711
02/04/2019 23:00,6.00E-04,18.765,0,0,0.1367,1.058,0,1.315
03/04/2019 00:00,9.00E-04,18.511,0,0,0.1001,1.0591,0,0.896
03/04/2019 01:00,0.0011,18.21,0,0,0.0806,1.0609,0,0.951
03/04/2019 02:00,0.0015,17.838,0,0,0.0712,1.0629,0,1.726
03/04/2019 03:00,0.0018,17.714,33.8798,75.2683,0.0651,1.0647,0.001,2.549
03/04/2019 04:00,0.003,20.373,247.9931,391.2072,0.0334,1.0633,0.002,2.695
03/04/2019 05:00,0.0031,23.842,511.3262,703.0654,0.006,1.0553,0,1.583
03/04/2019 06:00,0.0048,26.971,745.6517,969.1646,0.0261,1.0476,0,1.546
03/04/2019 07:00,0.0081,29.415,926.799,1171.3104,0.0776,1.041,0,2.042
03/04/2019 08:00,0.013,31.22,1039.0265,1295.8199,0.1608,1.0356,0.002,2.742
03/04/2019 09:00,0.0186,32.386,1073.6521,1334.1396,0.2135,1.0312,0.01,3.454
03/04/2019 10:00,0.0219,32.951,1026.1913,1283.667,0.2296,1.0282,0.025,4.074
03/04/2019 11:00,0.0308,32.939,903.1282,1148.0783,0.2134,1.0265,0.04,4.466
03/04/2019 12:00,0.0402,32.323,706.7743,936.3402,0.1613,1.0265,0.042,4.513
03/04/2019 13:00,0.0326,31.066,467.5315,663.0413,0.1044,1.0283,0.028,4.177
03/04/2019 14:00,0.0181,29.121,210.4249,346.8099,0.0925,1.0321,0.064,4.962
03/04/2019 15:00,0.0071,25.907,19.6109,48.2196,0.2056,1.0381,0.037,4.388
03/04/2019 16:00,0.0045,23.591,0,0,0.3143,1.0453,0.036,4.381
03/04/2019 17:00,0.0036,22.314,0,0,0.3374,1.0506,0.035,4.358
03/04/2019 18:00,0.0017,21.345,0,0,0.2625,1.0543,0.033,4.304
